ID,TARGET
32933,0.245481
32713,0.79908246
90799,0.20093733
30990,0.80841833
110120,0.27846062
64879,0.47989923
86700,0.23173311
32599,0.72939974
42504,0.80821896
30559,0.39555562
97930,0.66419625
41814,0.37926155
83325,0.20859048
104376,0.6096302
57754,0.6411027
90016,0.21806772
19652,0.7933174
62811,0.6102907
47551,0.8069103
11370,0.5241241
70550,0.37961593
49494,0.33895442
124132,0.48947185
30807,0.8081197
112804,0.44198367
70340,0.5296236
27515,0.26070908
74851,0.36892986
23773,0.54737645
1905,0.77547044
36533,0.7891251
85121,0.2057686
49630,0.7354832
120981,0.75649893
52205,0.7431494
89516,0.19727612
46859,0.47663856
95029,0.32963115
33309,0.44746363
36372,0.8082987
46642,0.80061066
77876,0.19716427
27967,0.31827724
63091,0.79033977
112046,0.5904159
100185,0.55556667
75328,0.21775475
119761,0.300604
18970,0.20045832
93993,0.4118634
16516,0.5293339
111056,0.43463242
104819,0.41001138
1834,0.37100983
81597,0.2018793
21208,0.20071383
104115,0.48722816
60668,0.6050945
77085,0.20004468
31114,0.5639947
44601,0.80340356
39482,0.64674443
35622,0.80895203
105276,0.35263932
111644,0.45244563
19609,0.79832655
46831,0.650846
67796,0.38272038
97497,0.69886434
43621,0.78964967
21305,0.24882478
31350,0.78683996
25638,0.55381143
39958,0.62964433
116905,0.37711772
63544,0.7842405
71318,0.28217304
119726,0.6275476
98813,0.44492543
66351,0.6206877
94473,0.28963464
113650,0.67341036
12016,0.25181505
114787,0.4841594
59160,0.78166604
76200,0.21142098
77519,0.2013529
53197,0.37220013
12077,0.63563484
112146,0.50919116
87227,0.20646583
71274,0.39541614
91319,0.20819162
27975,0.6778204
34909,0.7975846
70008,0.7592301
8719,0.34316927
12879,0.60307133
78498,0.22388813
117980,0.32998794
86705,0.21320541
45665,0.80129594
101761,0.78976077
106773,0.8092244
49470,0.7346615
76997,0.24249275
122677,0.77573425
51579,0.34557486
75429,0.22393556
7196,0.36882192
57834,0.7401102
18762,0.80584764
60024,0.41519743
91935,0.23562232
37195,0.80104226
45366,0.689044
78321,0.22167099
31308,0.30249912
219,0.28688315
37532,0.8017056
93392,0.73767245
21536,0.8011279
54080,0.30753118
22147,0.8016232
89698,0.19925535
92849,0.48897278
4855,0.77257067
12988,0.39123073
75952,0.20012447
92039,0.2314758
36456,0.80895203
98659,0.41538382
108163,0.31019273
56935,0.80066
60366,0.7936831
33317,0.6313574
63699,0.79825
92138,0.38783586
58368,0.7820643
52166,0.4492166
61821,0.7948689
54413,0.53022087
107351,0.8077964
109938,0.23082173
62470,0.794977
24453,0.20075087
116107,0.74843377
27751,0.70122445
53375,0.7822329
57102,0.66156656
44187,0.4928904
54241,0.52141047
51642,0.7547623
70917,0.78859717
84722,0.20688346
25283,0.75228924
89106,0.20456482
116544,0.6140295
64814,0.66016775
70345,0.3016316
65943,0.6991469
88437,0.20066488
34393,0.7509981
71405,0.30319127
22288,0.8029905
71863,0.4160486
102765,0.68020463
45463,0.77406335
28616,0.57919526
16888,0.5802331
3345,0.43913317
10439,0.27740973
7506,0.49823645
117131,0.52496123
50448,0.71803325
47119,0.6032685
40832,0.7978385
58634,0.7923286
4825,0.78095263
107712,0.42519665
106090,0.34173068
95974,0.29286277
18969,0.20045832
24427,0.20075087
83219,0.19941431
31307,0.30249912
27371,0.34539014
20212,0.4494517
22287,0.8029905
55792,0.78802425
124159,0.7725501
49055,0.7939288
34595,0.79532456
38653,0.8082987
11365,0.36456516
62740,0.72382045
51615,0.52521026
96456,0.3559896
17369,0.303257
28545,0.57919526
123930,0.77573425
12249,0.6811953
46122,0.809229
82569,0.20310645
25517,0.7994737
49118,0.33561334
12387,0.48360983
1451,0.62025684
46907,0.80718696
62122,0.7878665
62793,0.6994013
80038,0.20527248
112769,0.3186168
13833,0.4263661
117387,0.43687445
98295,0.79714495
117040,0.35082287
69156,0.55284494
108383,0.43899307
80162,0.20143482
90487,0.20266423
57007,0.72897077
122164,0.7607873
98934,0.4656142
22013,0.65535176
121276,0.68491787
121619,0.7193865
66475,0.805242
7160,0.57851446
101439,0.5532886
114406,0.42742538
25628,0.23186314
81898,0.20541182
93667,0.6374339
87454,0.22430784
85894,0.21683623
35880,0.80895203
33368,0.6260661
56837,0.5430218
9759,0.37185392
8980,0.46951622
86473,0.21910709
118492,0.6897357
29785,0.4258732
4954,0.79814386
94226,0.8091231
25787,0.2506116
100373,0.33027163
116172,0.72511554
89868,0.19865619
89622,0.22711281
91351,0.21705136
77755,0.21095371
46760,0.52340853
7767,0.6340014
120572,0.6102759
29163,0.78086734
62600,0.59622604
93316,0.37555912
121961,0.7211271
96668,0.8086842
81910,0.21754745
68634,0.68467414
31080,0.761605
109041,0.24112435
99814,0.35428205
112044,0.7252728
81866,0.20218292
55253,0.38569254
5213,0.80916846
95650,0.4654562
3744,0.4011202
19020,0.5845888
64387,0.7954371
3803,0.28311908
72598,0.37900463
106969,0.34226465
7535,0.47539514
59700,0.76514494
9414,0.5831704
107049,0.8093602
117550,0.61753476
30168,0.39439833
119586,0.70404005
87756,0.22296892
99601,0.7294882
86645,0.20115723
115488,0.6853785
101469,0.30736914
361,0.45844227
49542,0.7361849
79688,0.23068005
95116,0.29286277
86092,0.22461027
70365,0.78289264
85203,0.2068417
27182,0.37711933
52390,0.589614
40108,0.79722136
78524,0.24952763
101801,0.49684465
120810,0.70667946
29048,0.7041766
107985,0.38766253
18056,0.7957616
6486,0.71770185
92567,0.6382334
71959,0.264656
56836,0.46420133
115995,0.59728825
27472,0.37428558
97544,0.53975004
63071,0.43820137
118130,0.32557595
28409,0.2631082
100355,0.33027163
