ID,TARGET
32933,0.0
32713,0.8555598470826835
90799,0.0
30990,0.9198515365155744
110120,0.0
64879,0.3869591712478438
86700,0.0
32599,1.0
42504,0.9195587777563244
30559,1.0
97930,0.3016674350431676
41814,0.5687814621115952
83325,0.0
104376,0.4975351072630979
57754,0.8959560707175653
90016,0.0
19652,0.6708359217397336
62811,0.7418282480084776
47551,0.930403760509643
11370,0.44462082380175105
70550,0.22365896347116646
49494,0.26315258276143605
124132,0.9820665158367029
30807,0.9885029331142237
112804,0.34695373052757406
70340,0.1590618997975891
27515,0.07789275824064922
74851,0.25639636911249597
23773,0.5830742272193417
1905,0.8969531093612333
36533,0.9213295415817774
85121,0.0
49630,0.8834515509607356
120981,0.8468735586340934
52205,0.7224385828690117
89516,0.0
46859,0.8708759336055841
95029,0.6431922175275214
33309,0.47062047221531794
36372,0.9629533791841709
46642,0.9528595059590763
77876,0.0
27967,0.08556135256157889
63091,0.7457892610570483
112046,0.45759256329808534
100185,0.4091920566234428
75328,0.0
119761,0.588068463551695
18970,0.5342617934867768
93993,0.0412434953836637
16516,0.4752350607237223
111056,0.0
104819,0.4653437706630995
1834,0.8969531093612333
81597,0.0
21208,0.030562857047141317
104115,0.2444619747399931
60668,0.8090055030751985
77085,0.0
31114,0.6735245143466715
44601,0.9084359728258659
39482,0.8739096222896149
35622,0.993532674390402
105276,0.44798772654144253
111644,0.5589746751016712
19609,0.66629771970575
46831,0.5566481605051226
67796,0.40084811870636905
97497,0.9507105112832942
43621,0.9372723294766564
21305,0.030562857047141317
31350,0.8923103137963174
25638,0.4365584782154464
39958,0.8777596310838842
116905,0.32339823041327725
63544,0.9828911443801367
71318,0.2370606659529781
119726,0.7296543504856021
98813,0.37498482828732727
66351,0.8110965727729541
94473,0.41816482004145705
113650,0.4720092914681988
12016,0.0938010083877719
114787,0.6527178901699483
59160,0.859807511563516
76200,0.0
77519,0.0
53197,0.6867711035682547
12077,0.7445499184954847
112146,0.20732321039953225
87227,0.0
71274,0.48004431433034545
91319,0.0
27975,0.0845801228023101
34909,0.8781293485634153
70008,0.655655345898215
8719,0.3877997240995682
12879,0.47562143627054243
78498,0.0
117980,0.009256557134966543
86705,0.0
45665,0.865005661281936
101761,0.5925998978661072
106773,0.9758396990716791
49470,0.8649406089714411
76997,0.0
122677,0.8514541488208539
51579,0.7198137487029639
75429,0.0
7196,0.4745791374146583
57834,0.9284081175721266
18762,0.5790138813511376
60024,0.4852090955938907
91935,0.0
37195,0.9890952369902641
45366,0.6841760139481038
78321,0.0
31308,0.7628709837592589
219,0.1156055080538389
37532,0.9351241908503277
93392,0.757212534531338
21536,0.9809414140398601
54080,0.15065087535343913
22147,0.8855788322167613
89698,0.0
92849,0.5670380958210238
4855,1.0
12988,0.37668157570134125
75952,0.0
92039,0.0011524745453624437
36456,0.8268130224793764
98659,0.2976203589121092
108163,0.9998952390410222
56935,0.9694182176425656
60366,0.787033815571502
33317,0.6889521774247552
63699,0.9801851228663626
92138,0.2227482925188881
58368,0.9030343495619125
52166,0.47752127107405956
61821,0.8618231005502944
54413,0.6254054868257444
107351,0.9997456395307924
109938,0.0
62470,0.9770818196698009
24453,0.16390687058717288
116107,0.9660433134178054
27751,0.1708756857437601
53375,0.9942016431632229
57102,0.9193465591548515
44187,0.6152733354393803
54241,0.43366920453144253
51642,0.7581142702632708
70917,0.9881276720362134
84722,0.0
25283,0.7755304801364362
89106,0.0
116544,0.7408264872572963
64814,0.4121800978698923
70345,0.09787620363339711
65943,0.6203948642992098
88437,0.0
34393,0.989447397307455
71405,0.23138264132526123
22288,0.8921835870938479
71863,0.06849118396432118
102765,0.43060204816061914
45463,0.7947908325146633
28616,0.4300865502542679
16888,0.42563684005758984
3345,0.09583277530267399
10439,0.2999356601387308
7506,0.28174144782115074
117131,0.6160817374700012
50448,0.5152762321514287
47119,0.7306693978691954
40832,0.9987678787560487
58634,0.9192090515716861
4825,1.0
107712,0.3081343756910735
106090,0.7486398926413537
95974,0.14431699737982878
18969,0.5342617934867768
24427,0.16390687058717288
83219,0.0
31307,0.7550000585236151
27371,0.29422939516317004
20212,0.37715137070469223
22287,0.8921835870938479
55792,0.8868566903238971
124159,0.9928487854629635
49055,0.9977789521197599
34595,0.9769280128633526
38653,0.8647645134248116
11365,0.43975554459094474
62740,0.8349158356229658
51615,0.31658171280763453
96456,0.3934802126169917
17369,0.36195277836027256
28545,0.3008407168764224
123930,0.9889601064093899
12249,0.7435092605338721
46122,0.9383978947483425
82569,0.0
25517,0.8551800678969337
49118,0.16170582195655722
12387,0.4243616272586539
1451,0.5119303694402899
46907,0.9029794648258925
62122,0.9769601319387679
62793,0.5723242196851032
80038,0.0
112769,0.4513333744875766
13833,0.5533614046945529
117387,0.6776655034008734
98295,0.6275872774549716
117040,0.5045503831431989
69156,0.660173205425179
108383,0.2299015093995891
80162,0.0
90487,0.0
57007,0.9694182176425656
122164,0.8914763606916
98934,0.35645153018461534
22013,0.5751076315607229
121276,0.7118029188056151
121619,0.6641846245461973
66475,0.6963842646611682
7160,0.38436641420901
101439,0.41055132295408375
114406,0.6506408880420927
25628,0.41547393888684025
81898,0.0
93667,0.9835621549726444
87454,0.0
85894,0.0
35880,0.9887432364941182
33368,0.5441574325058758
56837,0.47375669088950895
9759,0.35890229917208927
8980,0.39548954577898493
86473,0.0
118492,0.6843864174236814
29785,0.14012792870902996
4954,1.0
94226,1.0
25787,0.43535077603862377
100373,0.40185370076900534
116172,0.9496160649130267
89868,0.0
89622,0.0
91351,0.0
77755,0.0
46760,0.47169071286383696
7767,0.4295823387077452
120572,0.7885568459045348
29163,0.8876882752615785
62600,0.9081122898730958
93316,0.24372452105671336
121961,0.9615519510084483
96668,0.9032929434744242
81910,0.0
68634,0.41064752252170583
31080,0.8944344457619635
109041,0.0
99814,0.39420510126663166
112044,0.4607222998984484
81866,0.0
55253,0.6710639780565377
5213,1.0
95650,0.37948897985236413
3744,0.07887715568047769
19020,0.5440541138768931
64387,0.5617838647077879
3803,0.12598483632636875
72598,0.6202402062270449
106969,0.6951830247868094
7535,0.4200058879376288
59700,0.9554696424264266
9414,0.42759403865674145
107049,0.9998843520324497
117550,0.9324543509423328
30168,0.17336138138166785
119586,0.609278485747317
87756,0.0
99601,0.4717188463279582
86645,0.0
115488,0.6136387271881882
101469,0.24380400577296302
361,0.5646798198520496
49542,0.8545665008032359
79688,0.0
95116,0.3608818139547054
86092,0.0
70365,0.7825585252837287
85203,0.0
27182,0.6090188187483316
52390,0.6181707729638701
40108,0.8272434636544125
78524,0.0
101801,0.5925998978661072
120810,0.6580280083739853
29048,0.7099020263459473
107985,0.17258151361502727
18056,0.7893504171736287
6486,0.09534086628383691
92567,0.5914887074705725
71959,0.004923974423795024
56836,0.4966954809073243
115995,0.7986119829211111
27472,0.4480734244578348
97544,0.27077473648824535
63071,0.7415873656806252
118130,0.19400767098658464
28409,0.05217741215708927
100355,0.3988555562423883
23544,0.8739672657306333
41256,0.9033653945185308
119245,0.5136651505612003
5537,0.30719238088051976
73118,0.4666392674282845
56043,0.984730974849348
118876,0.7381569902988804
87033,0.0
8049,0.3929947102816881
100268,0.4027727426534674
110317,0.0
109547,0.0
14730,0.9855802848902186
94952,0.41014901143597604
107556,0.9637382123712926
40891,0.9987678787560487
112923,0.4442709810525172
68243,0.6952523067412548
64292,0.9951501727279941
90716,0.0
55756,0.8732014297220776
69880,0.4014705717706785
122207,0.9475631668580814
13677,0.5046301537332362
11216,0.5565372527120279
125008,0.740798294212633
46094,0.5850385021590401
82982,0.0
