ID,TARGET
32933,0.10077120594613533
32713,0.7819473838159637
90799,0.0
30990,0.8609218831695352
110120,0.0
64879,0.33875235731270076
86700,0.0
32599,1.0
42504,0.928313468070182
30559,0.7583252682917527
97930,0.5470085407736589
41814,0.7492712716145454
83325,0.0
104376,0.43199345215939294
57754,0.8982192714426728
90016,0.0
19652,0.5429690221400679
62811,0.6608950688380226
47551,0.9763255134484832
11370,0.41765997923004106
70550,0.0
49494,0.19646660422220621
124132,1.0
30807,1.0
112804,0.3218610961159225
70340,0.19646660422220624
27515,0.21076280124872113
74851,0.4727163036468409
23773,0.465281892849636
1905,0.9752760062351364
36533,0.9823270848963723
85121,0.0
49630,0.8176035002626635
120981,0.9348287796273725
52205,1.0
89516,0.0
46859,0.920977723736925
95029,0.5761325819021021
33309,0.349765776119939
36372,1.0
46642,0.9906356912209143
77876,0.0
27967,0.3903799173300989
63091,1.0
112046,0.48979127583622406
100185,0.43199345215939294
75328,0.0
119761,0.6844022593896253
18970,0.5429690221400679
93993,1.0
16516,0.5032435378640077
111056,0.0
104819,0.43199345215939294
1834,0.9752760062351364
81597,0.0
21208,0.0
104115,0.08227515813790132
60668,0.7806479766889766
77085,0.0
31114,0.8609218831695352
44601,0.8881498983765491
39482,0.8718962837200125
35622,1.0
105276,0.7087427092105674
111644,0.48979127583622406
19609,0.5429690221400679
46831,0.10077120594613533
67796,0.3049371284404898
97497,1.0
43621,0.9684349832387741
21305,0.0
31350,0.8609218831695352
25638,0.6618270980603262
39958,0.8718962837200125
116905,0.23008069987140672
63544,1.0
71318,0.34863231281323115
119726,1.0
98813,0.29727392848522693
66351,0.3324710516227771
94473,0.3698040467293353
113650,0.24774193079453996
12016,0.08227515813790133
114787,0.593159282366057
59160,0.8579891026189121
76200,0.0
77519,0.0
53197,0.8313891799298174
12077,0.6107277928161418
112146,0.2662564627111646
87227,0.0
71274,0.34863231281323115
91319,0.0
27975,0.3903799173300989
34909,0.9299568805278627
70008,0.8776324047699512
8719,0.3438474455551099
12879,0.4062393850004466
78498,0.0
117980,0.10077120594613533
86705,0.0
45665,0.8649316520145071
101761,0.43199345215939294
106773,1.0
49470,0.9209777237369249
76997,0.0
122677,0.9262056436116318
51579,0.09058870900226045
75429,0.0
7196,0.8432374260903984
57834,0.8982192714426728
18762,0.5429690221400679
60024,0.3095144044132671
91935,0.0
37195,1.0
45366,0.9209777237369249
78321,0.0
31308,0.8609218831695352
219,0.3284113464243732
37532,0.9149525873928771
93392,0.6247586295870953
21536,1.0
54080,0.12999502285482173
22147,0.652116515999431
89698,0.0
92849,0.45555854689594255
4855,1.0
12988,0.4062393850004466
75952,0.0
92039,0.0
36456,0.20391442468187448
98659,0.29727392848522693
108163,1.0
56935,0.8982192714426728
60366,0.7806479766889766
33317,1.0
63699,1.0
92138,0.09058870900226045
58368,0.8982192714426728
52166,0.6419651938072098
61821,0.7806479766889766
54413,0.7583252682917527
107351,1.0
109938,0.0
62470,1.0
24453,0.465281892849636
116107,0.9348287796273725
27751,0.5203330454877386
53375,0.9938071175878007
57102,0.914952587392877
44187,0.1611510757352611
54241,0.5892244760367438
51642,0.4345295767465578
70917,1.0
84722,0.0
25283,0.6618270980603262
89106,0.0
116544,0.3740904151987093
64814,0.6608950688380226
70345,0.19646660422220624
65943,0.6450445056011914
88437,0.0
34393,0.8776324047699512
71405,0.34863231281323115
22288,0.652116515999431
71863,0.08227515813790129
102765,0.21884769556448885
45463,0.8649316520145071
28616,0.35134132199458756
16888,0.5032435378640077
3345,0.27403604087084193
10439,0.3438474455551099
7506,0.309514404413267
117131,0.6765702959178898
50448,0.21194917125010496
47119,0.5225462153378833
40832,1.0
58634,0.9774426387466983
4825,1.0
107712,0.4727163036468409
106090,0.573518647832342
95974,0.14015642154867194
18969,0.5429690221400679
24427,0.465281892849636
83219,0.0
31307,0.8609218831695352
27371,0.21076280124872113
20212,0.5429690221400679
22287,0.652116515999431
55792,0.8982192714426728
124159,1.0
49055,1.0
34595,0.9299568805278627
38653,0.8718962837200125
11365,0.41765997923004106
62740,0.9079328293964016
51615,0.4086554655750395
96456,0.41961484738155624
17369,0.43452957674655773
28545,0.35134132199458756
123930,1.0
12249,1.0
46122,0.7583252682917527
82569,0.0
25517,0.6618270980603262
49118,0.33723537705346696
12387,0.35961131655439044
1451,0.41765997923004106
46907,1.0
62122,1.0
62793,0.6608950688380226
80038,0.0
112769,0.48290134386962014
13833,0.5357756230529245
117387,0.705075594790204
98295,0.5470085407736589
117040,0.7492712716145454
69156,0.3954824366041115
108383,0.4727163036468409
80162,0.0
90487,0.0
57007,0.8982192714426728
122164,1.0
98934,0.29727392848522693
22013,0.652116515999431
121276,1.0
121619,0.43960268524634555
66475,0.6419651938072096
7160,0.4083263707593777
101439,0.43199345215939294
114406,0.20391442468187448
25628,0.6618270980603262
81898,0.0
93667,1.0
87454,0.0
85894,0.0
35880,0.9855355322794006
33368,0.8070884919829511
56837,0.3740904151987093
9759,0.3438474455551099
8980,0.3438474455551099
86473,0.0
118492,0.5565640625492054
29785,0.21620875853374244
4954,1.0
94226,1.0
25787,0.6618270980603262
100373,0.43199345215939294
116172,0.9682352292437415
89868,0.0
89622,0.0
91351,0.0
77755,0.0
46760,0.5225462153378833
7767,0.4083263707593777
120572,0.8776324047699512
29163,0.7851777624058135
62600,0.6608950688380226
93316,0.3530452346073601
121961,1.0
96668,1.0
81910,0.0
68634,0.5228409407049639
31080,0.8609218831695352
109041,0.0
99814,0.43199345215939294
112044,0.48979127583622406
81866,0.0
55253,0.6107277928161415
5213,1.0
95650,0.22526307789154354
3744,0.10077120594613533
19020,0.5429690221400679
64387,0.6608950688380226
3803,0.10077120594613531
72598,0.8176035002626635
106969,0.2516046165713801
7535,0.4083263707593777
59700,1.0
9414,0.3438474455551099
107049,1.0
117550,1.0
30168,0.20391442468187448
119586,0.6844022593896253
87756,0.0
99601,0.8381837399181391
86645,0.0
115488,0.3095144044132671
101469,0.0
361,0.40205127600219387
49542,0.7583252682917527
79688,0.0
95116,0.5761325819021021
86092,0.0
70365,0.8776324047699512
85203,0.0
27182,0.6618270980603262
52390,0.6387441706334136
40108,0.8718962837200125
78524,0.0
101801,0.43199345215939294
120810,0.5892244760367439
29048,0.7851777624058135
107985,0.43960268524634555
18056,0.6217287807595967
6486,0.4276208076299159
92567,0.45555854689594255
71959,0.0
56836,0.3740904151987093
115995,0.5284443183456666
27472,0.21076280124872113
97544,0.0
63071,0.41765997923004106
118130,0.30951440441326705
28409,0.33247105162277707
100355,0.43199345215939294
23544,0.8939988079276538
41256,0.8718962837200125
119245,0.4020512760021938
5537,0.2849225406418688
73118,0.2775712465033328
56043,0.8982192714426728
118876,0.8013628580049295
87033,0.0
8049,0.4083263707593777
100268,0.43199345215939294
110317,0.0
109547,0.0
14730,1.0
94952,0.5761325819021021
107556,1.0
40891,1.0
112923,0.5284443183456666
68243,0.47271630364684114
64292,1.0
90716,0.0
55756,0.8982192714426728
69880,0.5339176202448366
122207,1.0
13677,0.5357756230529245
11216,0.3598851108547595
125008,0.49651677648372206
46094,0.5225462153378833
82982,0.0
96309,0.41961484738155624
50725,0.7952869531037564
70310,0.6419651938072098
111706,0.48979127583622406
50762,0.7746037156979716
45479,0.0
41741,0.6419651938072098
112337,0.6741476362456831
51054,0.4086554655750395
54007,0.2448672088988452
53753,0.5354581610718221
35644,1.0
21693,0.9860771682808165
1142,1.0
53739,0.5354581610718221
61790,0.7806479766889766
121504,1.0
53204,0.8313891799298174
79840,0.0
60801,0.7806479766889766
56861,0.3740904151987093
35442,1.0
36072,0.9307847544041224
103482,0.43199345215939294
7974,0.4083263707593777
53790,0.2775712465033328
77715,0.0
115484,0.3095144044132671
17041,0.361911705243667
63378,1.0
97278,0.23008069987140675
28267,0.4727163036468409
40230,0.8718962837200125
109173,0.0
30535,1.0
20064,0.5429690221400679
60385,0.7806479766889766
62868,0.9079328293964016
90501,0.0
5504,0.8705307544370009
112133,0.48979127583622406
29687,0.7851777624058135
42269,0.058228269782697795
29780,0.21620875853374244
43616,0.9684349832387741
124180,1.0
120552,0.3903799173300989
70654,0.4674718297251715
49378,0.7583252682917527
120663,1.0
58320,0.8982192714426728
48923,1.0
50730,0.7952869531037564
20011,0.5429690221400679
103250,0.43199345215939294
106599,0.3095144044132671
85603,0.0
13879,0.5357756230529245
49518,0.19646660422220621
89656,0.0
83574,0.0
105497,0.652116515999426
6987,0.056396790374100614
84233,0.0
37940,0.8718962837200125
116121,0.2516046165713801
17611,0.5990677711399238
63593,1.0
89672,0.0
52326,0.6387441706334136
65186,0.33875235731270076
33111,0.7583252682917527
98338,0.29727392848522693
55349,0.8982192714426728
35493,0.8776324047699512
19361,0.5429690221400679
47730,0.7151187361189791
68589,0.5228409407049639
46582,0.9906356912209143
14105,1.0
2674,0.27195781380530293
25523,0.6618270980603262
69380,0.6174038528304506
