ID,TARGET
32933,0.079088755
32713,0.9575995
90799,0.00010087153
30990,0.9856941
110120,0.0012471825
64879,0.44039902
86700,0.00028370615
32599,0.9251602
42504,0.9781839
30559,0.44608563
97930,0.80037814
41814,0.37160605
83325,0.00019870019
104376,0.59380144
57754,0.5858544
90016,0.00017842196
19652,0.9735821
62811,0.57713187
47551,0.98254687
11370,0.4797641
70550,0.26845747
49494,0.13765681
124132,0.44896963
30807,0.9883259
112804,0.45240805
70340,0.67988425
27515,0.02183199
74851,0.16675614
23773,0.47319221
1905,0.9813172
36533,0.9799712
85121,0.00028709127
49630,0.8827417
120981,0.94335574
52205,0.9271729
89516,0.0001111679
46859,0.43949544
95029,0.19241203
33309,0.29159978
36372,0.98654085
46642,0.98730356
77876,5.733667e-05
27967,0.18054043
63091,0.9372951
112046,0.87594473
100185,0.5956615
75328,5.1719882e-05
119761,0.07570814
18970,0.0032505242
93993,0.22622433
16516,0.48108026
111056,0.0151614845
104819,0.36506283
1834,0.42976153
81597,0.00010731855
21208,0.0028734896
104115,0.45040187
60668,0.49733907
77085,0.00010289007
31114,0.8205422
44601,0.98496014
39482,0.7069379
35622,0.9873389
105276,0.3281107
111644,0.68499756
19609,0.9585552
46831,0.7709558
67796,0.3266583
97497,0.93913645
43621,0.9722215
21305,0.024616351
31350,0.9722324
25638,0.28909507
39958,0.7095581
116905,0.30522868
63544,0.98514163
71318,0.064128146
119726,0.67326075
98813,0.35965428
66351,0.6740617
94473,0.15609601
113650,0.8124323
12016,0.103788204
114787,0.36364877
59160,0.9721724
76200,5.2661213e-05
77519,0.000132978
53197,0.41781375
12077,0.68493944
112146,0.45931166
87227,0.00016885856
71274,0.35468146
91319,0.00011118338
27975,0.61980754
34909,0.9470521
70008,0.8949881
8719,0.1141734
12879,0.64450675
78498,7.998886e-05
117980,0.19890818
86705,0.0002255133
45665,0.9762062
101761,0.9774253
106773,0.9925357
49470,0.86682045
76997,0.0001810987
122677,0.93358815
51579,0.17424038
75429,0.00013926376
7196,0.542597
57834,0.8841988
18762,0.94672686
60024,0.47573432
91935,0.0094716875
37195,0.9911814
45366,0.91858244
78321,0.00016210454
31308,0.09560887
219,0.03474916
37532,0.95175797
93392,0.88579994
21536,0.9835933
54080,0.16321109
22147,0.98457366
89698,9.404836e-05
92849,0.4647353
4855,0.9862969
12988,0.2945054
75952,8.4952204e-05
92039,0.0037304547
36456,0.9736614
98659,0.3743705
108163,0.2716333
56935,0.98086697
60366,0.81509376
33317,0.6225125
63699,0.9844417
92138,0.25543788
58368,0.91094583
52166,0.34708613
61821,0.919245
54413,0.35627055
107351,0.9911307
109938,0.0036155875
62470,0.98797196
24453,0.0027614513
116107,0.9530288
27751,0.78670686
53375,0.98729986
57102,0.76452065
44187,0.40414572
54241,0.48788008
51642,0.88109946
70917,0.9832546
84722,0.00010777738
25283,0.9266222
89106,0.00011777322
116544,0.77416635
64814,0.67908853
70345,0.11652572
65943,0.8798164
88437,0.00016672222
34393,0.9507096
71405,0.11590327
22288,0.9822925
71863,0.37736526
102765,0.8030104
45463,0.97460407
28616,0.5715098
16888,0.55764794
3345,0.33564883
10439,0.10292297
7506,0.5323306
117131,0.5542744
50448,0.8360425
47119,0.6465663
40832,0.98630583
58634,0.9835422
4825,0.9816259
107712,0.333541
106090,0.22662182
95974,0.19285402
18969,0.0032505242
24427,0.0034804246
83219,0.00010439625
31307,0.09560887
27371,0.25301263
